method	w	b	analysis	aw	as	a
ABC	0.1	0.999	twoepochs_eq	0.0920891	0.136269	0.229954
ABC	0.1	0.999	twoepochs_eq	0.116223	0.133235	0.235795
ABC	0.1	0.999	twoepochs_eq	0.209714	0.102499	0.277792
ABC	0.1	0.999	twoepochs_eq	0.107139	0.142062	0.248648
ABC	0.1	0.999	twoepochs_eq	0.0846823	0.132196	0.214185
ABC	0.1	0.999	twoepochs_eq	0.119609	0.139597	0.242502
ABC	0.1	0.999	twoepochs_eq	0.11696	0.14136	0.235676
ABC	0.1	0.999	twoepochs_eq	0.0679995	0.15817	0.220708
ABC	0.1	0.999	twoepochs_eq	0.0790216	0.144838	0.213518
ABC	0.1	0.999	twoepochs_eq	0.0586466	0.151892	0.202152
ABC	0.1	0.999	twoepochs_eq	0.0819803	0.157951	0.232282
ABC	0.1	0.999	twoepochs_eq	0.143881	0.111028	0.253731
ABC	0.1	0.999	twoepochs_eq	0.0707215	0.139703	0.206174
ABC	0.1	0.999	twoepochs_eq	0.146053	0.129216	0.263636
ABC	0.1	0.999	twoepochs_eq	0.110071	0.144136	0.24787
ABC	0.1	0.999	twoepochs_eq	0.0857019	0.154226	0.226589
ABC	0.1	0.999	twoepochs_eq	0.0796232	0.138091	0.215255
ABC	0.1	0.999	twoepochs_eq	0.0950873	0.145037	0.23492
ABC	0.1	0.999	twoepochs_eq	0.130948	0.122557	0.246205
ABC	0.1	0.999	twoepochs_eq	0.0773958	0.168794	0.230765
ABC	0.1	0.999	twoepochs_eq	0.121373	0.117014	0.235608
ABC	0.1	0.999	twoepochs_eq	0.0690595	0.15207	0.223299
ABC	0.1	0.999	twoepochs_eq	0.089667	0.162924	0.23511
ABC	0.1	0.999	twoepochs_eq	0.094765	0.13648	0.211502
ABC	0.1	0.999	twoepochs_eq	0.0236411	0.176218	0.198345
ABC	0.1	0.999	twoepochs_eq	0.109348	0.139552	0.245545
ABC	0.1	0.999	twoepochs_eq	0.11072	0.141118	0.233436
ABC	0.1	0.999	twoepochs_eq	0.0965595	0.132092	0.223974
ABC	0.1	0.999	twoepochs_eq	0.106563	0.136931	0.23317
ABC	0.1	0.999	twoepochs_eq	0.0567664	0.15618	0.220018
ABC	0.1	0.999	twoepochs_eq	0.0743805	0.14621	0.22111
ABC	0.1	0.999	twoepochs_eq	0.144296	0.130881	0.265608
ABC	0.1	0.999	twoepochs_eq	0.120093	0.140433	0.256386
ABC	0.1	0.999	twoepochs_eq	0.127529	0.125423	0.242003
ABC	0.1	0.999	twoepochs_eq	0.0788037	0.132935	0.200057
ABC	0.1	0.999	twoepochs_eq	0.133726	0.123013	0.240802
ABC	0.1	0.999	twoepochs_eq	0.0657197	0.156058	0.211866
ABC	0.1	0.999	twoepochs_eq	0.0984163	0.135692	0.231366
ABC	0.1	0.999	twoepochs_eq	0.101908	0.124424	0.221087
ABC	0.1	0.999	twoepochs_eq	0.102231	0.130584	0.23606
ABC	0.1	0.999	twoepochs_eq	0.0802658	0.152192	0.214785
ABC	0.1	0.999	twoepochs_eq	0.0917939	0.146743	0.228936
ABC	0.1	0.999	twoepochs_eq	0.0928734	0.151129	0.228031
ABC	0.1	0.999	twoepochs_eq	0.048562	0.149925	0.197069
ABC	0.1	0.999	twoepochs_eq	0.0565229	0.149145	0.198895
ABC	0.1	0.999	twoepochs_eq	0.0990884	0.148337	0.235522
ABC	0.1	0.999	twoepochs_eq	0.0961886	0.158555	0.230218
ABC	0.1	0.999	twoepochs_eq	0.0976778	0.141545	0.223504
ABC	0.1	0.999	twoepochs_eq	0.160851	0.113526	0.254577
ABC	0.1	0.999	twoepochs_eq	0.0795129	0.139595	0.211044
ABC	0.1	0.999	twoepochs_eq	0.0970143	0.137807	0.226421
ABC	0.1	0.999	twoepochs_eq	0.140768	0.118676	0.248467
ABC	0.1	0.999	twoepochs_eq	0.110949	0.154188	0.228033
ABC	0.1	0.999	twoepochs_eq	0.0864326	0.151132	0.231018
ABC	0.1	0.999	twoepochs_eq	0.0409921	0.180425	0.221985
ABC	0.1	0.999	twoepochs_eq	0.107545	0.15018	0.242033
ABC	0.1	0.999	twoepochs_eq	0.0902368	0.143186	0.229984
ABC	0.1	0.999	twoepochs_eq	0.0711443	0.140282	0.206755
ABC	0.1	0.999	twoepochs_eq	0.109437	0.132332	0.235983
ABC	0.1	0.999	twoepochs_eq	0.0514013	0.159549	0.210409
ABC	0.1	0.999	twoepochs_eq	0.113188	0.114215	0.217468
ABC	0.1	0.999	twoepochs_eq	0.0704544	0.143279	0.211567
ABC	0.1	0.999	twoepochs_eq	0.0826101	0.144783	0.221791
ABC	0.1	0.999	twoepochs_eq	0.10931	0.130713	0.225286
ABC	0.1	0.999	twoepochs_eq	0.120587	0.124239	0.23306
ABC	0.1	0.999	twoepochs_eq	0.139867	0.121546	0.248539
ABC	0.1	0.999	twoepochs_eq	0.126708	0.133183	0.241323
ABC	0.1	0.999	twoepochs_eq	0.0818271	0.154587	0.228615
ABC	0.1	0.999	twoepochs_eq	0.136427	0.104803	0.229519
ABC	0.1	0.999	twoepochs_eq	0.0907487	0.14663	0.231856
ABC	0.1	0.999	twoepochs_eq	0.131263	0.125391	0.242733
ABC	0.1	0.999	twoepochs_eq	0.106039	0.141304	0.240841
ABC	0.1	0.999	twoepochs_eq	0.0686976	0.160516	0.227325
ABC	0.1	0.999	twoepochs_eq	0.113438	0.139476	0.231076
ABC	0.1	0.999	twoepochs_eq	0.100417	0.136997	0.231656
ABC	0.1	0.999	twoepochs_eq	0.0781417	0.148087	0.221763
ABC	0.1	0.999	twoepochs_eq	0.0807177	0.165121	0.225001
ABC	0.1	0.999	twoepochs_eq	0.079437	0.152815	0.229915
ABC	0.1	0.999	twoepochs_eq	0.0975125	0.137744	0.227902
ABC	0.1	0.999	twoepochs_eq	0.10521	0.135314	0.233671
ABC	0.1	0.999	twoepochs_eq	0.103511	0.145511	0.236887
ABC	0.1	0.999	twoepochs_eq	0.12059	0.124195	0.217531
ABC	0.1	0.999	twoepochs_eq	0.103483	0.13093	0.222314
ABC	0.1	0.999	twoepochs_eq	0.0710927	0.162859	0.224923
ABC	0.1	0.999	twoepochs_eq	0.104761	0.131275	0.228696
ABC	0.1	0.999	twoepochs_eq	0.107039	0.161908	0.244661
ABC	0.1	0.999	twoepochs_eq	0.0863361	0.137502	0.218459
ABC	0.1	0.999	twoepochs_eq	0.101507	0.144586	0.236618
ABC	0.1	0.999	twoepochs_eq	0.0617655	0.157875	0.216252
ABC	0.1	0.999	twoepochs_eq	0.0980816	0.144423	0.229573
ABC	0.1	0.999	twoepochs_eq	0.124057	0.11953	0.231234
ABC	0.1	0.999	twoepochs_eq	0.103454	0.139445	0.229095
ABC	0.1	0.999	twoepochs_eq	0.116067	0.123217	0.226098
ABC	0.1	0.999	twoepochs_eq	0.120177	0.120016	0.229214
ABC	0.1	0.999	twoepochs_eq	0.0658239	0.16836	0.229363
ABC	0.1	0.999	twoepochs_eq	0.0524032	0.173084	0.217899
ABC	0.1	0.999	twoepochs_eq	0.0827225	0.148746	0.217435
ABC	0.1	0.999	twoepochs_eq	0.139189	0.120777	0.249967
ABC	0.1	0.999	twoepochs_eq	0.105471	0.126033	0.21623
ABC	0.1	0.999	twoepochs_eq	0.0730119	0.155463	0.2192
ABC	0.1	0.999	twoepochs_s1	0.0223369	0.277458	0.290891
ABC	0.1	0.999	twoepochs_s1	0.0643634	0.245103	0.310787
ABC	0.1	0.999	twoepochs_s1	0.0334915	0.256861	0.278889
ABC	0.1	0.999	twoepochs_s1	-0.00724636	0.292838	0.276276
ABC	0.1	0.999	twoepochs_s1	0.0447659	0.255248	0.29308
ABC	0.1	0.999	twoepochs_s1	-0.0163873	0.308019	0.285158
ABC	0.1	0.999	twoepochs_s1	-7.49932e-5	0.309246	0.299729
ABC	0.1	0.999	twoepochs_s1	0.0039443	0.283348	0.277255
ABC	0.1	0.999	twoepochs_s1	0.0298265	0.254925	0.290432
ABC	0.1	0.999	twoepochs_s1	0.00996196	0.277158	0.286861
ABC	0.1	0.999	twoepochs_s1	0.0398592	0.265586	0.298575
ABC	0.1	0.999	twoepochs_s1	0.0270352	0.268552	0.293039
ABC	0.1	0.999	twoepochs_s1	0.0455889	0.254898	0.297995
ABC	0.1	0.999	twoepochs_s1	0.0475458	0.262201	0.307318
ABC	0.1	0.999	twoepochs_s1	0.0258616	0.280339	0.297073
ABC	0.1	0.999	twoepochs_s1	0.015455	0.286668	0.297057
ABC	0.1	0.999	twoepochs_s1	0.00224816	0.287693	0.282285
ABC	0.1	0.999	twoepochs_s1	0.0379708	0.263376	0.294901
ABC	0.1	0.999	twoepochs_s1	-0.0627892	0.345766	0.277074
ABC	0.1	0.999	twoepochs_s1	0.0030941	0.29016	0.293646
ABC	0.1	0.999	twoepochs_s1	0.00611922	0.292592	0.295085
ABC	0.1	0.999	twoepochs_s1	0.00787899	0.280575	0.285508
ABC	0.1	0.999	twoepochs_s1	-0.0187539	0.311814	0.28367
ABC	0.1	0.999	twoepochs_s1	0.0158328	0.288261	0.303211
ABC	0.1	0.999	twoepochs_s1	0.0140116	0.280732	0.290965
ABC	0.1	0.999	twoepochs_s1	-0.0183614	0.294842	0.273424
ABC	0.1	0.999	twoepochs_s1	0.0541576	0.240719	0.295351
ABC	0.1	0.999	twoepochs_s1	-0.0126065	0.292667	0.292369
ABC	0.1	0.999	twoepochs_s1	0.0395131	0.273189	0.307388
ABC	0.1	0.999	twoepochs_s1	0.0306342	0.28422	0.311665
ABC	0.1	0.999	twoepochs_s1	0.0985548	0.21479	0.307447
ABC	0.1	0.999	twoepochs_s1	-0.0432164	0.330208	0.28485
ABC	0.1	0.999	twoepochs_s1	-0.029266	0.315412	0.284394
ABC	0.1	0.999	twoepochs_s1	0.0428899	0.246859	0.290707
ABC	0.1	0.999	twoepochs_s1	-0.00412563	0.297986	0.287155
ABC	0.1	0.999	twoepochs_s1	0.0136339	0.280406	0.299057
ABC	0.1	0.999	twoepochs_s1	-0.00840925	0.296957	0.284474
ABC	0.1	0.999	twoepochs_s1	-0.00289625	0.298234	0.293964
ABC	0.1	0.999	twoepochs_s1	0.0230661	0.272994	0.29503
ABC	0.1	0.999	twoepochs_s1	-0.00821554	0.304485	0.289794
ABC	0.1	0.999	twoepochs_s1	0.0257303	0.286501	0.312437
ABC	0.1	0.999	twoepochs_s1	0.0510923	0.248762	0.2981
ABC	0.1	0.999	twoepochs_s1	0.0301057	0.276759	0.30515
ABC	0.1	0.999	twoepochs_s1	0.00941836	0.28751	0.29194
ABC	0.1	0.999	twoepochs_s1	0.0213007	0.284414	0.297858
ABC	0.1	0.999	twoepochs_s1	-0.046355	0.326468	0.285604
ABC	0.1	0.999	twoepochs_s1	0.0656013	0.24835	0.309285
ABC	0.1	0.999	twoepochs_s1	-0.0166164	0.298821	0.274945
ABC	0.1	0.999	twoepochs_s1	-0.00973414	0.301063	0.291565
ABC	0.1	0.999	twoepochs_s1	0.0245281	0.281634	0.309078
ABC	0.1	0.999	twoepochs_s1	0.0349324	0.270583	0.303212
ABC	0.1	0.999	twoepochs_s1	0.0102286	0.283268	0.291285
ABC	0.1	0.999	twoepochs_s1	0.0573378	0.250311	0.295753
ABC	0.1	0.999	twoepochs_s1	0.0274806	0.251717	0.277634
ABC	0.1	0.999	twoepochs_s1	0.0204357	0.280077	0.2967
ABC	0.1	0.999	twoepochs_s1	0.0369956	0.253524	0.288005
ABC	0.1	0.999	twoepochs_s1	0.00538705	0.292081	0.287514
ABC	0.1	0.999	twoepochs_s1	0.0192617	0.28384	0.289302
ABC	0.1	0.999	twoepochs_s1	0.0284777	0.267267	0.29326
ABC	0.1	0.999	twoepochs_s1	0.0230191	0.280655	0.300323
ABC	0.1	0.999	twoepochs_s1	0.028436	0.263956	0.292586
ABC	0.1	0.999	twoepochs_s1	0.0692959	0.252883	0.316855
ABC	0.1	0.999	twoepochs_s1	0.00781482	0.290502	0.299424
ABC	0.1	0.999	twoepochs_s1	0.021415	0.274888	0.29995
ABC	0.1	0.999	twoepochs_s1	-0.00132575	0.291969	0.291722
ABC	0.1	0.999	twoepochs_s1	0.0110697	0.298512	0.290355
ABC	0.1	0.999	twoepochs_s1	0.0332266	0.255998	0.288803
ABC	0.1	0.999	twoepochs_s1	0.0138289	0.282785	0.288975
ABC	0.1	0.999	twoepochs_s1	0.0135852	0.275688	0.289983
ABC	0.1	0.999	twoepochs_s1	0.0070553	0.280296	0.283568
ABC	0.1	0.999	twoepochs_s1	0.00846058	0.27919	0.281556
ABC	0.1	0.999	twoepochs_s1	0.0214932	0.278847	0.295383
ABC	0.1	0.999	twoepochs_s1	0.00302372	0.273236	0.272584
ABC	0.1	0.999	twoepochs_s1	0.0257115	0.277156	0.29785
ABC	0.1	0.999	twoepochs_s1	-0.00954425	0.302541	0.290218
ABC	0.1	0.999	twoepochs_s1	0.0190628	0.273061	0.289113
ABC	0.1	0.999	twoepochs_s1	-0.0035571	0.286323	0.28153
ABC	0.1	0.999	twoepochs_s1	0.0297769	0.265423	0.296381
ABC	0.1	0.999	twoepochs_s1	-0.0264992	0.298096	0.262311
ABC	0.1	0.999	twoepochs_s1	0.0652185	0.230157	0.29699
ABC	0.1	0.999	twoepochs_s1	0.0191486	0.273769	0.291928
ABC	0.1	0.999	twoepochs_s1	0.0140626	0.281009	0.283349
ABC	0.1	0.999	twoepochs_s1	0.0136813	0.282448	0.296837
ABC	0.1	0.999	twoepochs_s1	0.0275226	0.274254	0.297312
ABC	0.1	0.999	twoepochs_s1	0.0533068	0.250939	0.300869
ABC	0.1	0.999	twoepochs_s1	0.00796083	0.290275	0.293979
ABC	0.1	0.999	twoepochs_s1	0.0263842	0.275134	0.302092
ABC	0.1	0.999	twoepochs_s1	-0.0252151	0.329755	0.301797
ABC	0.1	0.999	twoepochs_s1	0.0628717	0.255027	0.301473
ABC	0.1	0.999	twoepochs_s1	-0.00925227	0.30994	0.301007
ABC	0.1	0.999	twoepochs_s1	-0.0112198	0.280156	0.264697
ABC	0.1	0.999	twoepochs_s1	0.099382	0.222669	0.315532
ABC	0.1	0.999	twoepochs_s1	0.0417684	0.265808	0.297046
ABC	0.1	0.999	twoepochs_s1	-0.0079603	0.279127	0.273933
ABC	0.1	0.999	twoepochs_s1	0.00418974	0.298479	0.30109
ABC	0.1	0.999	twoepochs_s1	0.0281905	0.278927	0.293943
ABC	0.1	0.999	twoepochs_s1	0.0276308	0.278595	0.296515
ABC	0.1	0.999	twoepochs_s1	0.00138256	0.29664	0.291645
ABC	0.1	0.999	twoepochs_s1	-0.0516343	0.338539	0.281509
ABC	0.1	0.999	twoepochs_s1	0.0355441	0.263652	0.293985
ABC	0.1	0.999	twoepochs_s2	0.126055	0.178982	0.303223
ABC	0.1	0.999	twoepochs_s2	0.10103	0.192461	0.290239
ABC	0.1	0.999	twoepochs_s2	0.0713365	0.199914	0.275987
ABC	0.1	0.999	twoepochs_s2	0.11598	0.204869	0.309508
ABC	0.1	0.999	twoepochs_s2	0.0998656	0.20064	0.293384
ABC	0.1	0.999	twoepochs_s2	0.174328	0.157097	0.310954
ABC	0.1	0.999	twoepochs_s2	0.119036	0.176962	0.292678
ABC	0.1	0.999	twoepochs_s2	0.0889011	0.204176	0.29441
ABC	0.1	0.999	twoepochs_s2	0.13613	0.158762	0.291576
ABC	0.1	0.999	twoepochs_s2	0.0599761	0.226342	0.281872
ABC	0.1	0.999	twoepochs_s2	0.127142	0.167009	0.292389
ABC	0.1	0.999	twoepochs_s2	0.148606	0.170882	0.31505
ABC	0.1	0.999	twoepochs_s2	0.0918164	0.196865	0.279425
ABC	0.1	0.999	twoepochs_s2	0.121771	0.182313	0.29091
ABC	0.1	0.999	twoepochs_s2	0.0278721	0.261246	0.272543
ABC	0.1	0.999	twoepochs_s2	0.115411	0.202732	0.29706
ABC	0.1	0.999	twoepochs_s2	0.100165	0.187807	0.280639
ABC	0.1	0.999	twoepochs_s2	0.13855	0.174144	0.303989
ABC	0.1	0.999	twoepochs_s2	0.09811	0.196383	0.289019
ABC	0.1	0.999	twoepochs_s2	0.110577	0.179899	0.281553
ABC	0.1	0.999	twoepochs_s2	0.111011	0.190432	0.292148
ABC	0.1	0.999	twoepochs_s2	0.119951	0.168896	0.284934
ABC	0.1	0.999	twoepochs_s2	0.0922157	0.200156	0.285993
ABC	0.1	0.999	twoepochs_s2	0.0615737	0.229922	0.288372
ABC	0.1	0.999	twoepochs_s2	0.0630679	0.221078	0.278503
ABC	0.1	0.999	twoepochs_s2	0.0437686	0.251078	0.2903
ABC	0.1	0.999	twoepochs_s2	0.0693932	0.227127	0.296289
ABC	0.1	0.999	twoepochs_s2	0.0860068	0.207861	0.287743
ABC	0.1	0.999	twoepochs_s2	0.0622937	0.219277	0.277358
ABC	0.1	0.999	twoepochs_s2	0.148924	0.171987	0.314536
ABC	0.1	0.999	twoepochs_s2	0.108496	0.174315	0.28296
ABC	0.1	0.999	twoepochs_s2	0.11906	0.179997	0.291896
ABC	0.1	0.999	twoepochs_s2	0.0462259	0.232361	0.271585
ABC	0.1	0.999	twoepochs_s2	0.0680959	0.221144	0.284803
ABC	0.1	0.999	twoepochs_s2	0.0784093	0.221858	0.301281
ABC	0.1	0.999	twoepochs_s2	0.0461783	0.237198	0.282403
ABC	0.1	0.999	twoepochs_s2	0.158804	0.155299	0.30734
ABC	0.1	0.999	twoepochs_s2	0.0757657	0.215597	0.284537
ABC	0.1	0.999	twoepochs_s2	0.154353	0.149391	0.296167
ABC	0.1	0.999	twoepochs_s2	0.119297	0.180071	0.290412
ABC	0.1	0.999	twoepochs_s2	0.117754	0.201343	0.307228
ABC	0.1	0.999	twoepochs_s2	0.0935975	0.214495	0.282932
ABC	0.1	0.999	twoepochs_s2	0.065573	0.214376	0.27635
ABC	0.1	0.999	twoepochs_s2	0.0844152	0.213062	0.296027
ABC	0.1	0.999	twoepochs_s2	0.15571	0.166042	0.309043
ABC	0.1	0.999	twoepochs_s2	0.102313	0.199159	0.299222
ABC	0.1	0.999	twoepochs_s2	0.078901	0.236731	0.3052
ABC	0.1	0.999	twoepochs_s2	0.0637766	0.220768	0.278313
ABC	0.1	0.999	twoepochs_s2	0.163151	0.147087	0.31026
ABC	0.1	0.999	twoepochs_s2	0.0431991	0.246551	0.282955
ABC	0.1	0.999	twoepochs_s2	0.129578	0.172386	0.294546
ABC	0.1	0.999	twoepochs_s2	0.123525	0.184396	0.292967
ABC	0.1	0.999	twoepochs_s2	0.058583	0.222996	0.282675
ABC	0.1	0.999	twoepochs_s2	0.1003	0.194961	0.297533
ABC	0.1	0.999	twoepochs_s2	0.129032	0.189109	0.304534
ABC	0.1	0.999	twoepochs_s2	0.0506264	0.234377	0.275921
ABC	0.1	0.999	twoepochs_s2	0.0886636	0.202714	0.279901
ABC	0.1	0.999	twoepochs_s2	0.132912	0.179302	0.304555
ABC	0.1	0.999	twoepochs_s2	0.0941475	0.207826	0.296528
ABC	0.1	0.999	twoepochs_s2	0.0667269	0.235852	0.281911
ABC	0.1	0.999	twoepochs_s2	0.101373	0.202826	0.295965
ABC	0.1	0.999	twoepochs_s2	0.104681	0.20348	0.308398
ABC	0.1	0.999	twoepochs_s2	0.131881	0.186828	0.310149
ABC	0.1	0.999	twoepochs_s2	0.0873537	0.212884	0.30182
ABC	0.1	0.999	twoepochs_s2	0.0887223	0.209106	0.2993
ABC	0.1	0.999	twoepochs_s2	0.13515	0.182004	0.300856
ABC	0.1	0.999	twoepochs_s2	0.0345779	0.262027	0.283467
ABC	0.1	0.999	twoepochs_s2	0.134264	0.195311	0.311491
ABC	0.1	0.999	twoepochs_s2	0.0670182	0.232945	0.28923
ABC	0.1	0.999	twoepochs_s2	0.0609808	0.226343	0.293251
ABC	0.1	0.999	twoepochs_s2	0.0533991	0.231904	0.279776
ABC	0.1	0.999	twoepochs_s2	0.125048	0.18194	0.299953
ABC	0.1	0.999	twoepochs_s2	0.122641	0.181198	0.296661
ABC	0.1	0.999	twoepochs_s2	0.0785855	0.200895	0.2721
ABC	0.1	0.999	twoepochs_s2	0.0830834	0.220791	0.296381
ABC	0.1	0.999	twoepochs_s2	0.114115	0.188977	0.292218
ABC	0.1	0.999	twoepochs_s2	0.0666567	0.225908	0.286691
ABC	0.1	0.999	twoepochs_s2	0.100343	0.193511	0.288305
ABC	0.1	0.999	twoepochs_s2	0.0810311	0.218258	0.295994
ABC	0.1	0.999	twoepochs_s2	0.11621	0.187594	0.283272
ABC	0.1	0.999	twoepochs_s2	0.0568516	0.237768	0.2899
ABC	0.1	0.999	twoepochs_s2	0.0947187	0.213747	0.292344
ABC	0.1	0.999	twoepochs_s2	0.172605	0.137275	0.302788
ABC	0.1	0.999	twoepochs_s2	0.100378	0.211472	0.299204
ABC	0.1	0.999	twoepochs_s2	0.14441	0.163375	0.297254
ABC	0.1	0.999	twoepochs_s2	0.0382817	0.240776	0.277716
ABC	0.1	0.999	twoepochs_s2	0.0900214	0.205468	0.280236
ABC	0.1	0.999	twoepochs_s2	0.0631002	0.21884	0.28231
ABC	0.1	0.999	twoepochs_s2	0.1563	0.152542	0.293538
ABC	0.1	0.999	twoepochs_s2	0.127018	0.174945	0.296749
ABC	0.1	0.999	twoepochs_s2	0.0822129	0.215515	0.285416
ABC	0.1	0.999	twoepochs_s2	0.0899769	0.214839	0.301875
ABC	0.1	0.999	twoepochs_s2	0.104918	0.197798	0.294828
ABC	0.1	0.999	twoepochs_s2	0.159067	0.162406	0.311777
ABC	0.1	0.999	twoepochs_s2	0.0674898	0.204131	0.267147
ABC	0.1	0.999	twoepochs_s2	0.0754979	0.210925	0.288294
ABC	0.1	0.999	twoepochs_s2	0.0797012	0.215337	0.290391
ABC	0.1	0.999	twoepochs_s2	0.0719805	0.210241	0.279883
ABC	0.1	0.999	twoepochs_s2	0.107673	0.18582	0.286754
ABC	0.1	0.999	twoepochs_s2	0.0819193	0.233675	0.304809
ABC	0.1	0.999	twoepochs_s3	0.111269	0.130084	0.228514
ABC	0.1	0.999	twoepochs_s3	0.0952863	0.153683	0.241148
ABC	0.1	0.999	twoepochs_s3	0.0305153	0.196686	0.214754
ABC	0.1	0.999	twoepochs_s3	0.0534815	0.184474	0.225975
ABC	0.1	0.999	twoepochs_s3	0.0714317	0.158687	0.223012
ABC	0.1	0.999	twoepochs_s3	0.0219336	0.209737	0.222829
ABC	0.1	0.999	twoepochs_s3	0.107676	0.128702	0.224318
ABC	0.1	0.999	twoepochs_s3	0.00374172	0.206342	0.212699
ABC	0.1	0.999	twoepochs_s3	0.0757379	0.161706	0.236573
ABC	0.1	0.999	twoepochs_s3	0.0902293	0.154041	0.2316
ABC	0.1	0.999	twoepochs_s3	0.0996636	0.136876	0.230394
ABC	0.1	0.999	twoepochs_s3	0.0763754	0.14582	0.22002
ABC	0.1	0.999	twoepochs_s3	0.135536	0.114916	0.249943
ABC	0.1	0.999	twoepochs_s3	0.107628	0.141796	0.248253
ABC	0.1	0.999	twoepochs_s3	0.086764	0.150005	0.231935
ABC	0.1	0.999	twoepochs_s3	0.138935	0.114304	0.244082
ABC	0.1	0.999	twoepochs_s3	0.141144	0.130177	0.258455
ABC	0.1	0.999	twoepochs_s3	0.0987582	0.158497	0.236894
ABC	0.1	0.999	twoepochs_s3	0.0463517	0.19023	0.230402
ABC	0.1	0.999	twoepochs_s3	0.0601103	0.175465	0.223698
ABC	0.1	0.999	twoepochs_s3	0.127055	0.135459	0.254718
ABC	0.1	0.999	twoepochs_s3	0.158538	0.101429	0.250801
ABC	0.1	0.999	twoepochs_s3	0.121728	0.112073	0.228446
ABC	0.1	0.999	twoepochs_s3	0.0862699	0.163669	0.245697
ABC	0.1	0.999	twoepochs_s3	0.101108	0.163564	0.258172
