method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_s2	0.135694	0.155232	0.280054	818.126	0.192416
ABC	0.1	0.999	twoepochs_s2	0.172123	0.13412	0.288913	760.276	0.194487
ABC	0.1	0.999	twoepochs_s2	0.187334	0.130977	0.310177	755.715	0.204889
ABC	0.1	0.999	twoepochs_s2	0.173681	0.145782	0.306696	461.946	0.211506
ABC	0.1	0.999	twoepochs_s2	0.166225	0.137984	0.283861	391.64	0.196186
ABC	0.1	0.999	twoepochs_s2	0.125317	0.154911	0.270177	793.247	0.183803
ABC	0.1	0.999	twoepochs_s2	0.17986	0.141103	0.314814	433.248	0.209394
ABC	0.1	0.999	twoepochs_s2	0.123492	0.17177	0.286221	445.005	0.199925
ABC	0.1	0.999	twoepochs_s2	0.137177	0.143772	0.272227	783.563	0.190444
ABC	0.1	0.999	twoepochs_s2	0.0983472	0.154309	0.245173	448.882	0.174956
ABC	0.1	0.999	twoepochs_s2	0.108922	0.166602	0.258666	772.098	0.18221
ABC	0.1	0.999	twoepochs_s2	0.196754	0.117907	0.283208	435.831	0.19338
ABC	0.1	0.999	twoepochs_s2	0.151861	0.137761	0.279628	768.638	0.182545
ABC	0.1	0.999	twoepochs_s2	0.0806498	0.195467	0.269113	430.73	0.191428
ABC	0.1	0.999	twoepochs_s2	0.151476	0.154467	0.295022	424.037	0.206766
ABC	0.1	0.999	twoepochs_s2	0.189812	0.130858	0.300167	829.7	0.203292
ABC	0.1	0.999	twoepochs_s2	0.126466	0.160525	0.272401	433.678	0.197453
ABC	0.1	0.999	twoepochs_s2	0.115255	0.163717	0.256253	768.975	0.184763
ABC	0.1	0.999	twoepochs_s2	0.144566	0.145394	0.267071	785.567	0.189758
ABC	0.1	0.999	twoepochs_s2	0.178439	0.127742	0.289719	771.056	0.192839
ABC	0.1	0.999	twoepochs_s2	0.140722	0.140965	0.277897	753.021	0.182297
ABC	0.1	0.999	twoepochs_s2	0.146225	0.152375	0.289292	422.817	0.198011
ABC	0.1	0.999	twoepochs_s2	0.100906	0.175421	0.271835	782.112	0.19614
ABC	0.1	0.999	twoepochs_s2	0.141622	0.153034	0.260152	742.767	0.177329
ABC	0.1	0.999	twoepochs_s2	0.133897	0.141706	0.270293	435.236	0.182347
ABC	0.1	0.999	twoepochs_s2	0.217392	0.121446	0.301491	436.816	0.204685
ABC	0.1	0.999	twoepochs_s2	0.148967	0.153211	0.293677	408.72	0.204572
ABC	0.1	0.999	twoepochs_s2	0.104298	0.173347	0.276972	792.062	0.185237
ABC	0.1	0.999	twoepochs_s2	0.153825	0.142183	0.282361	436.451	0.194252
ABC	0.1	0.999	twoepochs_s2	0.125547	0.156239	0.263717	460.591	0.185449
ABC	0.1	0.999	twoepochs_s2	0.135461	0.144038	0.270035	509.902	0.189519
ABC	0.1	0.999	twoepochs_s2	0.108807	0.160813	0.263212	429.834	0.182101
ABC	0.1	0.999	twoepochs_s2	0.148413	0.124502	0.269839	431.899	0.178676
ABC	0.1	0.999	twoepochs_s2	0.210885	0.113869	0.309471	843.058	0.208478
ABC	0.1	0.999	twoepochs_s2	0.0991603	0.169948	0.273643	411.825	0.188375
ABC	0.1	0.999	twoepochs_s2	0.106703	0.165479	0.274685	813.926	0.189023
ABC	0.1	0.999	twoepochs_s2	0.0906628	0.159541	0.258069	419.615	0.179171
ABC	0.1	0.999	twoepochs_s2	0.171991	0.134287	0.287429	803.775	0.193991
ABC	0.1	0.999	twoepochs_s2	0.164756	0.145282	0.295776	573.719	0.200283
ABC	0.1	0.999	twoepochs_s2	0.144615	0.14004	0.273696	467.451	0.190821
ABC	0.1	0.999	twoepochs_s2	0.185913	0.12825	0.283273	397.898	0.187103
ABC	0.1	0.999	twoepochs_s2	0.185132	0.135402	0.300531	401.818	0.19836
ABC	0.1	0.999	twoepochs_s2	0.136884	0.153043	0.27133	789.629	0.188113
ABC	0.1	0.999	twoepochs_s2	0.141077	0.14574	0.271103	418.273	0.183472
ABC	0.1	0.999	twoepochs_s2	0.138946	0.142912	0.270486	403.968	0.190339
ABC	0.1	0.999	twoepochs_s2	0.150959	0.14283	0.291963	431.8	0.195304
ABC	0.1	0.999	twoepochs_s2	0.135781	0.134538	0.260907	508.942	0.180789
ABC	0.1	0.999	twoepochs_s2	0.123457	0.174582	0.282443	398.45	0.194341
ABC	0.1	0.999	twoepochs_s2	0.173183	0.116965	0.277194	762.735	0.182584
ABC	0.1	0.999	twoepochs_s2	0.128058	0.154879	0.262023	441.688	0.179919
ABC	0.1	0.999	twoepochs_s2	0.117261	0.146296	0.256253	802.331	0.175657
ABC	0.1	0.999	twoepochs_s3	0.171941	0.168395	0.298631	414.184	0.172656
ABC	0.1	0.999	twoepochs_s3	0.175972	0.142001	0.306965	728.122	0.174012
ABC	0.1	0.999	twoepochs_s3	0.120657	0.16781	0.266164	421.742	0.155171
ABC	0.1	0.999	twoepochs_s3	0.161784	0.142623	0.300608	802.021	0.171385
ABC	0.1	0.999	twoepochs_s3	0.134763	0.179154	0.297793	801.167	0.176014
ABC	0.1	0.999	twoepochs_s3	0.134515	0.173355	0.289523	822.018	0.165308
ABC	0.1	0.999	twoepochs_s3	0.155845	0.147532	0.280885	432.671	0.158527
ABC	0.1	0.999	twoepochs_s3	0.0962177	0.198054	0.27586	432.354	0.158097
ABC	0.1	0.999	twoepochs_s3	0.0768582	0.215704	0.269356	778.162	0.158274
ABC	0.1	0.999	twoepochs_s3	0.0852602	0.190769	0.256243	406.505	0.147954
ABC	0.1	0.999	twoepochs_s3	0.119222	0.166957	0.274283	432.19	0.165507
ABC	0.1	0.999	twoepochs_s3	0.0803093	0.177474	0.250893	780.04	0.144558
ABC	0.1	0.999	twoepochs_s3	0.110852	0.194434	0.29753	405.029	0.17703
ABC	0.1	0.999	twoepochs_s3	0.101124	0.191945	0.282257	401.454	0.167058
ABC	0.1	0.999	twoepochs_s3	0.174838	0.152953	0.311062	794.953	0.179785
ABC	0.1	0.999	twoepochs_s3	0.0488496	0.223044	0.254515	429.206	0.151664
ABC	0.1	0.999	twoepochs_s3	0.118316	0.191086	0.280085	450.211	0.162233
ABC	0.1	0.999	twoepochs_s3	0.170319	0.161223	0.308908	433.031	0.181932
ABC	0.1	0.999	twoepochs_s3	0.0891215	0.185862	0.264841	768.103	0.151707
ABC	0.1	0.999	twoepochs_s3	0.0908309	0.184629	0.25545	387.569	0.149932
ABC	0.1	0.999	twoepochs_s3	0.13254	0.151587	0.255947	448.063	0.143482
ABC	0.1	0.999	twoepochs_s3	0.0813948	0.16333	0.25122	447.643	0.143006
ABC	0.1	0.999	twoepochs_s3	0.0772341	0.197937	0.269382	425.28	0.153317
ABC	0.1	0.999	twoepochs_s3	0.117079	0.171489	0.275933	599.024	0.15819
ABC	0.1	0.999	twoepochs_s3	0.101163	0.176069	0.26983	421.384	0.152676
ABC	0.1	0.999	twoepochs_s3	0.116032	0.178425	0.273033	418.692	0.156821
ABC	0.1	0.999	twoepochs_s3	0.0807853	0.212116	0.279861	490.487	0.166169
ABC	0.1	0.999	twoepochs_s3	0.0615477	0.211853	0.267987	765.429	0.157059
ABC	0.1	0.999	twoepochs_s3	0.125489	0.186646	0.308174	394.066	0.174105
ABC	0.1	0.999	twoepochs_s3	0.113368	0.176505	0.284061	742.738	0.164982
ABC	0.1	0.999	twoepochs_s3	0.122899	0.181429	0.297996	401.03	0.169664
ABC	0.1	0.999	twoepochs_s3	0.163845	0.154783	0.297586	512.094	0.174101
ABC	0.1	0.999	twoepochs_s3	0.106104	0.179575	0.2809	779.657	0.161872
ABC	0.1	0.999	twoepochs_s3	0.0864971	0.185405	0.2538	412.991	0.143678
ABC	0.1	0.999	twoepochs_s3	0.123777	0.180863	0.268301	776.142	0.152279
ABC	0.1	0.999	twoepochs_s3	0.121015	0.167066	0.291554	415.825	0.167422
ABC	0.1	0.999	twoepochs_s3	0.146579	0.156477	0.295328	451.526	0.174902
ABC	0.1	0.999	twoepochs_s3	0.137811	0.158007	0.282296	398.52	0.159887
ABC	0.1	0.999	twoepochs_s3	0.138245	0.153732	0.285611	781.942	0.164261
ABC	0.1	0.999	twoepochs_s3	0.165489	0.140463	0.294277	749.906	0.163688
ABC	0.1	0.999	twoepochs_s3	0.0552478	0.201177	0.249639	454.763	0.140588
ABC	0.1	0.999	twoepochs_s3	0.0636316	0.213038	0.257803	769.443	0.141777
ABC	0.1	0.999	twoepochs_s3	0.0532619	0.203622	0.256657	418.054	0.149556
ABC	0.1	0.999	twoepochs_s3	0.0726081	0.187369	0.258443	768.091	0.149853
ABC	0.1	0.999	twoepochs_s3	0.173109	0.137454	0.308583	788.725	0.182055
ABC	0.1	0.999	twoepochs_s3	0.163792	0.154512	0.29589	434.073	0.162904
ABC	0.1	0.999	twoepochs_s3	0.111532	0.156952	0.261109	444.695	0.142201
ABC	0.1	0.999	twoepochs_s3	0.165736	0.149254	0.306225	456.431	0.161634
ABC	0.1	0.999	twoepochs_s3	0.124302	0.1551	0.265105	793.837	0.146525
ABC	0.1	0.999	twoepochs_s3	0.16709	0.14346	0.291449	406.164	0.161279
ABC	0.1	0.999	twoepochs_s3	0.0449105	0.22944	0.259999	397.222	0.150138
ABC	0.1	0.999	twoepochs_s3	0.215368	0.123929	0.327903	430.855	0.183098
ABC	0.1	0.999	twoepochs_s3	0.0970993	0.173671	0.262117	447.038	0.153739
ABC	0.1	0.999	twoepochs_s3	0.120739	0.155951	0.26442	447.933	0.15075
ABC	0.1	0.999	twoepochs_s3	0.150126	0.14528	0.285241	450.952	0.155295
ABC	0.1	0.999	twoepochs_s3	0.10353	0.177036	0.267092	424.364	0.151103
ABC	0.1	0.999	twoepochs_s3	0.163834	0.15	0.289238	440.919	0.16641
ABC	0.1	0.999	twoepochs_s3	0.0714958	0.189118	0.25842	392.076	0.140219
ABC	0.1	0.999	twoepochs_s3	0.124513	0.167642	0.278565	760.155	0.156556
ABC	0.1	0.999	twoepochs_s3	0.120179	0.187049	0.280891	447.376	0.164014
ABC	0.1	0.999	twoepochs_s3	0.117847	0.154592	0.273507	433.84	0.149677
ABC	0.1	0.999	twoepochs_s3	0.118518	0.1568	0.269687	444.781	0.154223
ABC	0.1	0.999	twoepochs_s3	0.0676069	0.198302	0.259131	419.268	0.145225
ABC	0.1	0.999	twoepochs_s3	0.0732395	0.214023	0.278291	444.847	0.159153
ABC	0.1	0.999	twoepochs_s3	0.127034	0.155086	0.26989	773.955	0.157828
ABC	0.1	0.999	twoepochs_s3	0.166052	0.165585	0.291231	758.262	0.168212
ABC	0.1	0.999	twoepochs_s3	0.108547	0.18088	0.282405	786.295	0.158818
ABC	0.1	0.999	twoepochs_s3	0.107964	0.184412	0.28404	762.612	0.164222
ABC	0.1	0.999	twoepochs_s3	0.103791	0.177585	0.271197	433.413	0.159369
ABC	0.1	0.999	twoepochs_s3	0.136554	0.157929	0.280057	651.576	0.151878
ABC	0.1	0.999	twoepochs_s3	0.14828	0.156652	0.300597	769.919	0.171049
ABC	0.1	0.999	twoepochs_s3	0.116175	0.172953	0.277873	431.914	0.15993
ABC	0.1	0.999	twoepochs_s3	0.127247	0.170831	0.291585	797.685	0.172708
ABC	0.1	0.999	twoepochs_s3	0.131007	0.158677	0.278703	435.296	0.15302
ABC	0.1	0.999	twoepochs_s3	0.139499	0.154083	0.282447	771.495	0.157427
ABC	0.1	0.999	twoepochs_s3	0.138586	0.141988	0.264705	747.214	0.145509
ABC	0.1	0.999	twoepochs_s3	0.0635071	0.181346	0.240729	415.973	0.130875
ABC	0.1	0.999	twoepochs_s3	0.182311	0.142559	0.291115	794.955	0.164376
ABC	0.1	0.999	twoepochs_s3	0.077434	0.19364	0.26387	372.536	0.148107
ABC	0.1	0.999	twoepochs_s3	0.100807	0.174463	0.273789	769.42	0.158321
ABC	0.1	0.999	twoepochs_s3	0.055679	0.223014	0.264431	793.7	0.154141
ABC	0.1	0.999	twoepochs_s3	0.0811676	0.20178	0.277959	787.397	0.161843
ABC	0.1	0.999	twoepochs_s3	0.177817	0.142272	0.299744	432.479	0.174645
ABC	0.1	0.999	twoepochs_s3	0.164909	0.150766	0.288109	779.531	0.164303
ABC	0.1	0.999	twoepochs_s3	0.0501911	0.221751	0.265135	395.107	0.157238
ABC	0.1	0.999	twoepochs_s3	0.145709	0.161286	0.294629	744.639	0.169929
ABC	0.1	0.999	twoepochs_s3	0.0284711	0.224874	0.235811	406.829	0.137847
ABC	0.1	0.999	twoepochs_s3	0.156542	0.189736	0.310614	427.766	0.17681
ABC	0.1	0.999	twoepochs_s3	0.118934	0.174742	0.295969	434.868	0.170505
ABC	0.1	0.999	twoepochs_s3	0.0504122	0.210297	0.247533	424.916	0.141691
ABC	0.1	0.999	twoepochs_s3	0.0675661	0.202913	0.266936	415.329	0.158244
ABC	0.1	0.999	twoepochs_s3	0.107156	0.180182	0.280485	420.218	0.162023
ABC	0.1	0.999	twoepochs_s3	0.0628561	0.19715	0.253336	783.724	0.146116
ABC	0.1	0.999	twoepochs_s3	0.135104	0.158911	0.291345	805.132	0.165204
ABC	0.1	0.999	twoepochs_s3	0.134918	0.175672	0.287729	431.166	0.169258
ABC	0.1	0.999	twoepochs_s3	0.0856943	0.194314	0.26796	774.046	0.154701
ABC	0.1	0.999	twoepochs_s3	0.125407	0.173107	0.271263	783.121	0.158541
ABC	0.1	0.999	twoepochs_s3	0.160448	0.15134	0.303288	424.549	0.176812
ABC	0.1	0.999	twoepochs_s3	0.101809	0.179634	0.264035	768.022	0.147939
ABC	0.1	0.999	twoepochs_s3	0.0549682	0.196938	0.252642	382.258	0.146344
ABC	0.1	0.999	twoepochs_s4	0.135757	0.15341	0.282945	757.681	0.128709
ABC	0.1	0.999	twoepochs_s4	0.242916	0.127348	0.348756	825.19	0.159357
ABC	0.1	0.999	twoepochs_s4	0.183786	0.132285	0.299478	425.03	0.127
ABC	0.1	0.999	twoepochs_s4	0.250344	0.113241	0.344502	789.222	0.151493
ABC	0.1	0.999	twoepochs_s4	0.166982	0.143279	0.299783	820.588	0.128319
ABC	0.1	0.999	twoepochs_s4	0.205524	0.137516	0.317368	796.394	0.143596
ABC	0.1	0.999	twoepochs_s4	0.132971	0.168993	0.279419	457.182	0.127539
ABC	0.1	0.999	twoepochs_s4	0.225107	0.12964	0.332591	439.651	0.153174
ABC	0.1	0.999	twoepochs_s4	0.195888	0.139692	0.320231	477.995	0.147455
ABC	0.1	0.999	twoepochs_s4	0.226106	0.141609	0.346291	425.709	0.158027
ABC	0.1	0.999	twoepochs_s4	0.142965	0.146383	0.276002	769.629	0.117135
ABC	0.1	0.999	twoepochs_s4	0.232272	0.130299	0.353872	841.259	0.167041
ABC	0.1	0.999	twoepochs_s4	0.187285	0.14449	0.323831	448.067	0.150637
ABC	0.1	0.999	twoepochs_s4	0.2214	0.144077	0.325887	788.042	0.145199
ABC	0.1	0.999	twoepochs_s4	0.212099	0.130763	0.323062	799.021	0.138668
ABC	0.1	0.999	twoepochs_s4	0.234412	0.115425	0.32291	734.061	0.143601
ABC	0.1	0.999	twoepochs_s4	0.211924	0.133098	0.316057	723.629	0.134028
ABC	0.1	0.999	twoepochs_s4	0.119596	0.174699	0.289124	446.124	0.130829
ABC	0.1	0.999	twoepochs_s4	0.151984	0.16543	0.304096	417.428	0.136052
ABC	0.1	0.999	twoepochs_s4	0.217491	0.121825	0.315613	771.727	0.141709
ABC	0.1	0.999	twoepochs_s4	0.210087	0.130273	0.329229	426.584	0.154693
ABC	0.1	0.999	twoepochs_s4	0.155921	0.155591	0.300178	424.255	0.13874
ABC	0.1	0.999	twoepochs_s4	0.162842	0.126193	0.275033	431.31	0.116784
ABC	0.1	0.999	twoepochs_s4	0.223214	0.13419	0.328132	761.669	0.151651
ABC	0.1	0.999	twoepochs_s4	0.163286	0.153052	0.311546	441.644	0.139058
ABC	0.1	0.999	twoepochs_s4	0.224609	0.13561	0.360246	662.348	0.169272
ABC	0.1	0.999	twoepochs_s4	0.229326	0.131583	0.350118	463.445	0.165328
ABC	0.1	0.999	twoepochs_s4	0.128288	0.168646	0.285098	809.425	0.1271
ABC	0.1	0.999	twoepochs_s4	0.14082	0.162108	0.279956	433.014	0.130258
ABC	0.1	0.999	twoepochs_s4	0.125807	0.172677	0.293737	434.915	0.133149
ABC	0.1	0.999	twoepochs_s4	0.180528	0.165971	0.333424	509.038	0.152623
ABC	0.1	0.999	twoepochs_s4	0.161191	0.147155	0.30143	802.158	0.134233
ABC	0.1	0.999	twoepochs_s4	0.183302	0.133498	0.298312	760.264	0.124719
ABC	0.1	0.999	twoepochs_s4	0.153334	0.159951	0.291795	506.409	0.1298
ABC	0.1	0.999	twoepochs_s4	0.208869	0.135434	0.334641	823.614	0.153808
ABC	0.1	0.999	twoepochs_s4	0.149986	0.160349	0.302889	747.477	0.1344
ABC	0.1	0.999	twoepochs_s4	0.177335	0.137283	0.305596	638.408	0.131617
ABC	0.1	0.999	twoepochs_s4	0.151796	0.147514	0.28862	809.252	0.126565
ABC	0.1	0.999	twoepochs_s4	0.228747	0.12932	0.340719	428.804	0.158422
ABC	0.1	0.999	twoepochs_s4	0.183892	0.129827	0.302162	440.221	0.137483
ABC	0.1	0.999	twoepochs_s4	0.225949	0.12433	0.349709	443.086	0.162519
ABC	0.1	0.999	twoepochs_s4	0.220179	0.118521	0.326681	761.583	0.14801
ABC	0.1	0.999	twoepochs_s4	0.180389	0.13958	0.299264	439.981	0.138825
ABC	0.1	0.999	twoepochs_s4	0.203077	0.122659	0.311065	749.371	0.140711
ABC	0.1	0.999	twoepochs_s4	0.149206	0.140847	0.275591	455.312	0.125481
ABC	0.1	0.999	twoepochs_s4	0.162893	0.151125	0.310387	800.562	0.14889
ABC	0.1	0.999	twoepochs_s4	0.122045	0.163244	0.281758	766.599	0.127605
ABC	0.1	0.999	twoepochs_s4	0.188587	0.142093	0.303885	786.449	0.137388
ABC	0.1	0.999	twoepochs_s4	0.230346	0.120064	0.329006	824.851	0.148789
ABC	0.1	0.999	twoepochs_s4	0.126864	0.169159	0.286759	416.645	0.127778
ABC	0.1	0.999	twoepochs_s4	0.153889	0.160375	0.291399	461.387	0.132049
ABC	0.1	0.999	twoepochs_s4	0.218567	0.146118	0.309166	768.442	0.146749
ABC	0.1	0.999	twoepochs_s4	0.214203	0.133248	0.325773	437.244	0.146867
ABC	0.1	0.999	twoepochs_s4	0.227386	0.124081	0.345436	461.573	0.152904
ABC	0.1	0.999	twoepochs_s4	0.182576	0.112335	0.281589	804.458	0.12543
ABC	0.1	0.999	twoepochs_s4	0.255926	0.122351	0.344608	437.352	0.150686
ABC	0.1	0.999	twoepochs_s4	0.256723	0.0914071	0.341694	433.458	0.149459
ABC	0.1	0.999	twoepochs_s4	0.142904	0.146554	0.286339	447.605	0.128433
ABC	0.1	0.999	twoepochs_s4	0.182864	0.141024	0.324391	431.277	0.146005
ABC	0.1	0.999	twoepochs_s4	0.256587	0.108457	0.352307	446.489	0.162558
ABC	0.1	0.999	twoepochs_s4	0.141148	0.167173	0.287811	401.848	0.122545
ABC	0.1	0.999	twoepochs_s4	0.213709	0.142959	0.322952	767.774	0.148784
ABC	0.1	0.999	twoepochs_s4	0.135574	0.17169	0.294901	389.161	0.14071
ABC	0.1	0.999	twoepochs_s4	0.177204	0.130064	0.290848	427.985	0.134046
ABC	0.1	0.999	twoepochs_s4	0.207943	0.141276	0.343681	455.996	0.15488
ABC	0.1	0.999	twoepochs_s4	0.172795	0.151373	0.308088	468.061	0.142325
ABC	0.1	0.999	twoepochs_s4	0.150414	0.158399	0.295896	386.549	0.137343
ABC	0.1	0.999	twoepochs_s4	0.246495	0.10972	0.302517	758.386	0.128051
ABC	0.1	0.999	twoepochs_s4	0.214307	0.139691	0.313407	422.465	0.142795
ABC	0.1	0.999	twoepochs_s4	0.180354	0.1353	0.309205	782.89	0.144102
ABC	0.1	0.999	twoepochs_s4	0.181402	0.134132	0.308936	470.085	0.142528
ABC	0.1	0.999	twoepochs_s4	0.178755	0.142206	0.302111	460.501	0.139851
ABC	0.1	0.999	twoepochs_s4	0.127313	0.158961	0.272727	770.735	0.117976
ABC	0.1	0.999	twoepochs_s4	0.149633	0.17071	0.317089	742.078	0.146768
ABC	0.1	0.999	twoepochs_s4	0.201134	0.119811	0.310321	454.642	0.135457
ABC	0.1	0.999	twoepochs_s4	0.180803	0.1296	0.298463	803.96	0.127013
ABC	0.1	0.999	twoepochs_s4	0.208389	0.142635	0.33761	797.575	0.153746
ABC	0.1	0.999	twoepochs_s4	0.191376	0.139538	0.303458	820.949	0.136374
ABC	0.1	0.999	twoepochs_s4	0.183964	0.13394	0.298169	802.169	0.140769
ABC	0.1	0.999	twoepochs_s4	0.164543	0.139279	0.283984	830.043	0.120147
ABC	0.1	0.999	twoepochs_s4	0.18268	0.158424	0.311433	778.735	0.141526
ABC	0.1	0.999	twoepochs_s4	0.21774	0.137528	0.321664	770.259	0.148482
ABC	0.1	0.999	twoepochs_s4	0.20085	0.132104	0.305186	504.142	0.136563
ABC	0.1	0.999	twoepochs_s4	0.147198	0.157854	0.294879	804.89	0.130682
ABC	0.1	0.999	twoepochs_s4	0.106074	0.16791	0.283101	781.225	0.120799
ABC	0.1	0.999	twoepochs_s4	0.141452	0.159087	0.293589	440.32	0.133634
ABC	0.1	0.999	twoepochs_s4	0.123152	0.172353	0.287726	420.244	0.125395
ABC	0.1	0.999	twoepochs_s4	0.198267	0.130696	0.297363	454.257	0.129085
ABC	0.1	0.999	twoepochs_s4	0.247275	0.118301	0.339981	824.879	0.154595
ABC	0.1	0.999	twoepochs_s4	0.15926	0.160805	0.302169	419.255	0.137941
ABC	0.1	0.999	twoepochs_s4	0.203258	0.148093	0.329417	402.157	0.152158
ABC	0.1	0.999	twoepochs_s4	0.202793	0.131664	0.316795	449.633	0.138902
ABC	0.1	0.999	twoepochs_s4	0.130107	0.169191	0.297793	739.282	0.130981
ABC	0.1	0.999	twoepochs_s4	0.167244	0.153123	0.310068	457.677	0.144988
ABC	0.1	0.999	twoepochs_s4	0.118013	0.152033	0.275196	417.822	0.119867
ABC	0.1	0.999	twoepochs_s4	0.148013	0.144401	0.279065	773.064	0.11919
ABC	0.1	0.999	twoepochs_s4	0.174198	0.148378	0.314571	487.389	0.144828
ABC	0.1	0.999	twoepochs_s4	0.160473	0.15539	0.307446	794.661	0.13906
ABC	0.1	0.999	twoepochs_s4	0.204579	0.128727	0.319448	441.802	0.146143
ABC	0.1	0.999	twoepochs_s4	0.110157	0.170725	0.267197	802.806	0.117121
